source_url,caption,industry,likes,collected_at,hashtag,tone_hint,is_ad,lang
https://www.instagram.com/p/DTzVhfCk7_F/,오랜만에 사랑 가득 딸기 산도 만들었어요...🤍 당분간 소량으로만 준비되고 불규칙적으로 나올 수 있어요 ( ˃̣̣̣̣o˂̣̣̣̣ ) 포장은 불가합니다...🌀,CAFE,0,2026-02-21T17:01:19.732761,카페,EMOTIONAL,false,ko
https://www.instagram.com/p/DO5dIPTAUFL/,"빵순이 심장 저격 여기 페이스트리가 진짜 장난 아니에요 겹겹이 바삭하게 구워진 결 사이로 은은하게 퍼지는 버터 향 어서오고,, 전포동 골목에 자리잡은 빵으로 유명한 카페 매장도 넓고 편안느낌이라 좋더라구요! 🤍노베이커베이커스 📍부산 부산진구 전포대로 227 1층 🕐 매일 09:00 - 22:30 —————————————————————",CAFE,0,2026-02-21T17:01:32.725234,카페,EMOTIONAL,false,ko
https://www.instagram.com/p/DSNafduk-j2/,"강남역 두쫀쿠 레전드 맛집 <레이지레이디케이크> 쓸데없이 팔레트 때문에 두쫀쿠 미식가가 된 나에게 오랜만에 신세계를 맛보여준 두쫀쿠 맛집 예약 미리 하기 필수, 매장에서 바로 구입은 불가능 얇고 쫀득한 피, 텁텁하지 않은 겉면, 원물 맛 그대로의 피스타치오까지 강남역 가면 필수 두바이 디저트 맛집 되시겠다. 왜인지는 모르지만 두바이 쫀득쿠키 사면 생화 미니 꽃다발을 주신다... 괜히 기분 좋아지는🥰",RESTAURANT,0,2026-02-21T17:04:12.490108,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DEUoYArSP6s/,경기도 한우 독보적 일등. 현주엽도 매달 예약해서 간다는 의정부 한우 레전드 맛집. 직접 투쁠한우를 정육해서 판매하는 곳인데 여기 한우 먹어보면 다른곳 절대 못간다. 이미 만석채운 단골손님들이 인증해주는 곳. 꽃등심 마블링부터가 기가막힌다. 씹을수록 육즙 팡팡 터지는데 꼬소함과 풍미가 한가득. 계속 씹고싶은 맛이다. 차돌도 부들쫄깃 최고. 육사시미도 입에촥 감기는 맛이 양념 찍어먹으면 그냥 끝난다. 마무리로 능이돌판찌개 시켜서 라면사리 무조건 넣어먹기. 국물이 일품이다. ✔️위치 : 경기 의정부시 고산로 177,RESTAURANT,0,2026-02-21T17:06:11.279617,맛집,CASUAL,false,ko
https://www.instagram.com/p/C0gaKrMSPLP/,"눈오는 삿포로가 대구에 있다구요? 오픈런해도 웨이팅을 해야된다는 대구 아키니쿠 맛집 입니다 !! 일단 입구에서부터 보이는 펑펑 내리는 눈에서 인생컷 마구 찍어주세요❄️ 고기는 직원분들이 맛있게 구워주시면서 맛있게 먹는 방법도 다 알려주세요🫶🏻 특히 치즈랑 먹는게 개꿀맛 ㅠㅠㅠㅠ 트러플 한우육회도 존맛이고 신메뉴 네기 듬뿍 들어간 우설도 맛있어요❤️ , , ,",RESTAURANT,0,2026-02-21T17:07:35.947275,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DQrLCjsE3pM/,"부평역 노포맛집 중 전 여기가 1등 주겠습니다. 이전하고 없어진줄 아시는 분들도 있는데 옮기시도 더 쾌적해졌어요 가격도 그때처럼 저렴한데 맛도 좋고 양도 많아서 안주 빨 세우는 친구랑 가면 배터지게 먹고 올 수 있는 집!!! 닭도리탕-2만원 감자전-7000원 생굴-15000원 이렇게 다양하고 맛있는 노포맛집 신상맛집, 특이한 맛집 등 더 많이 알려드릴테니 많이 봐주세요 감사합니다. 상호:신라의 달밤 주소:인천 부평구 광장로30번길 23 1층 시간:14:00~02:00",RESTAURANT,0,2026-02-21T17:12:01.545149,맛집,CASUAL,false,ko
https://www.instagram.com/p/DT19tWCjTGg/,"억수로 맛있는 연매출 100억 초과 맛집 베스트 8💸 우리나라에서 제일 매출이 좋은 맛집은 어디일까요? 연매출 100억을 초과하는 맛집 베스트 8 가져왔습니다📝 띵띵이들이 자주 가는 맛집이 리스트에 있는지 확인해 볼까요?👀 100억 맛집에 돈 보태준 친구들을 태그해 알려주세요💳 - Editor | 영미 Image | 띵띵, 각 브랜드 공식 이미지",RESTAURANT,0,2026-02-21T17:12:08.224351,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DUel05lk7SD/,평일 아침부터 오픈런해야 되는 인천떡볶러들의 성지? 전국에서 가장 먹기 힘들다는 떡볶이로 웨이팅 필수인 인천 3대 떡볶이 맛집이라는데 SNS에 하도 맛있다길래 이거 하나 먹겠다고 굳이 2시간을 달려갔는데 유명세가 이해될 만큼 맛있더라구요ㅋㅋ 쫄면위에 떡볶이를 올려주시는 쫄볶이가 유명한데 탱탱함에 착 감기는 쫄면이 진짜 흡입각이고 떡도 길쭉길쭉해서 면치기 딱좋은데 탱탱한게 미쳤더라구요 우리집 앞이면 참새방앗간으로 매일 먹었을텐데ㅠㅠ 인천분들이 부러워요 남동공단떡볶이 인천 남동구 남동서로 226,RESTAURANT,0,2026-02-21T17:12:23.690385,맛집,CASUAL,false,ko
https://www.instagram.com/p/DUj__5JEg5e/,인천 검단 고기를 주문하면 서비스만 5가지인 1티어 한돈 맛집 ?! 🐷 🐼태돈🐼 프리미엄 한돈 모듬 400g : 34000원 짜계치 : 5000원 📍 인천 서구 완정로 139 B동 1층 🕦 매일 11:30 - 22:00 21:00 라스트오더,RESTAURANT,0,2026-02-21T17:16:11.338193,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DCv8pvcB0SF/,"쯔양이 선택한 수제 돈카츠 맛집! 생겼다고 해서 후딱 다녀 왔어여 - 파스타냐 돈카츠냐 고민말고 한번에 주문 할수 있어요🥰 베이컨 크림 스파게티 카츠 14,900 - 칼칼한 김치 우동 세트🥳 완전 내스탈이네여 ㅋㅋㅋ 김치뜨동세트 13,900 - 역시 줄서는 이유가 있넹 - 👉경남 양산시 동면 내송큰들로 35 102호 -",RESTAURANT,0,2026-02-21T17:17:20.029511,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DSkSt4aE1Tb/,"📍보난자카츠 (대구 중구 달구벌대로446길 28 1층) 𖤐 대봉동에 위치한 카츠 맛집 ! 𖤐 안심타레카츠 · 등심타레카츠 · 가쓰오오이샐러드 주문 𖦹 카츠가 전체적으로 다 부드러운데 그중에서도 안심은 진짜 레전드… 살살 녹는 식감에 비주얼도 미쳤고요 달짭짤한 타레 소스에 부드러운 계란이랑 밥이랑 같이 먹으면 그냥 게임 끝 ! 같이 나오는 미소된장국까지 넘 맛있는 ,,♥ 가쓰오오이샐러드는 고소한 소스에 오이 아삭아삭해서 카츠 먹다가 곁들이기 딱 좋은 사이드! ⁂ 저의 또또또간집입니다 ㅎㅎ 봉산동 가시면 여긴 꼭 한 번 드셔보세요 ෆ",RESTAURANT,0,2026-02-21T17:18:41.031452,맛집,CASUAL,false,ko
https://www.instagram.com/p/DUhDTCMk_xm/,"✂️ 송도 미용실 오픈 A'INT 🎀 에인트 OPEN 에인트는 모든 디자인 과정에 정확한 의도를 담아 얼굴형과 머릿결, 취향하까지 섬세하게 고려하여 가장 잘 어울리는 스타일을 만들어 드립니다. ❤️ 매주 수요일 휴무 ☎️ 0507-1395-2372 ▶️ 네이버로 예약하면 다양한 오픈 이벤트 진행중 입니다 검색창 ""에인트"" 검색해주세요. 🥳 오픈을 축하합니다 🍀 미용실오픈 전문 미용재료 & 미용의자 & 샴푸대 & 기자재 & 미용교육 & 렌탈서비스 & 마케팅 🍀 이 모든 서비스 가능한 국내 유일한 미용 기업 퓨어코스메틱에서 미용실 오픈하고 다양한 혜택 받으세요",SALON,0,2026-02-21T17:27:14.820398,미용실,PROFESSIONAL,false,ko
https://www.instagram.com/p/DRluTwRE1rw/,"옆모습. 신경쓰고 계신가요? 앞모습만 중요한게 아닙니다. 헤어스타일은 기장이 짧을수록 우리 시각에 더 부각되기 때문에 다방면을 신경써야 합니다. ‘자기만족’으로 혹여나 앞머리만 신경쓰진 않았나요? 옆태가 매끄러워야 진정한 ‘스타일’ 입니다. 📌남성 전문 미용실 [인히어센트 부천대점] - 부천역, 부천대학교📌 🎖️2024 네이버 플레이스 [펌 우수 매장] 🎖️ 🎖️2025년 한국산업소비자평가원 [우수 헤어디자이너]🎖️",SALON,0,2026-02-21T17:27:29.889494,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DUdNnUJksq-/,"벌써 4년째 함께하는 꽃분이, 구성환배우님이랑 처음으로 사진을 찍었어요 🤍🤍🤍 혹시나 배우님께 실례가 아닐까해서 못찍었는데 오늘 갑자기 먼저 꽃분이로 여기저기 자랑해도 된다고 하셔서 냉큼 🤍 사진찍었어요 🤤🤍🤍🤍 이제는 미용실 오면 뽀뽀도 잘해주고 빗질해도 잘 참아주는 귀여운 우주대스타 꽃분이랑, 저희 매장도 신경써주시고 티비에서 보이는 모습보다 더더 친절하고 젠틀하신 우리 꽃분이 보호자님 항상 감사합니다 !! 우리 꽃분이 평생 책임질게요 ~~🤍 사진 속 꽃분이 찾기 심쿵 ㅋㅋ 🤍",SALON,0,2026-02-21T17:27:50.009718,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DP85vsIj5qH/,"안녕하세요 천안 불당동 헤어엣홈 수혁입니다 :) 초기에는 기반을 다지고 신규 고객 유입과 재방문율을 높이기 위해 정말 많은 고민과 노력을 해왔습니다. 지금은 280명 이상의 고정 고객님들과 함께하며, 현재 1인 미용실 기준 전국 상위 10% 안에 들 정도로 성장할 수 있었습니다. 처음에는 가볍게 시작했던 1인 미용실이었지만, 이제는 분명한 목표를 가지고 한 단계씩 꾸준히 나아가고자 합니다. 항상 따뜻한 관심과 사랑으로 함께해주신 모든 분들께 진심으로 감사드립니다. 🖤🙇🏻‍♂️",SALON,0,2026-02-21T17:28:50.553172,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DQJsTZGkdF2/,가벼운느낌과 하이레이어드의 내츄럴한 무드를 원하지만 너무 날리는 머리는 싫을때 ! 자연스러운 + 페이스컷으로 얼굴 소멸시켜봐요🙊 털어말리기 ok 돌려말리기 ok ❤️예약은 네이버 예지를 찾아주세요❤️,SALON,0,2026-02-21T17:28:57.427127,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DR_U4Zqk2Q6/,"미용실 로고디자인 브랜드명 차운 [差 + 云 ]은 ‘같지만,다르다’ 라는 뜻으로 고객님과 같은 마음으로 생각하며 서비스에 임하고, 여럿 미용브랜드와 차별점을 둔 디자인을 만들어 드린다는 뜻을 담고 있습니다.",SALON,0,2026-02-21T17:31:22.754150,미용실,CASUAL,false,ko
https://www.instagram.com/p/DUFLg6YAapi/,윈드펌 잘하는 미용실 찾는분!? 👇 여성스럽고 부드러운 단발레이어드펌 분위기를 개개인의 무드를 살려서 완성도있게 만들어드려요💜 ✔️추가금없는 가성비 윈드펌💇🏼‍♀️첫시술시 20% 혜택을드려요,SALON,0,2026-02-21T17:31:29.380716,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DOX5x0qEyDC/,. 길이는 긴 머리가 좋은데 볼륨이 너무 없을 때! 묶었을 때는 단발의 느낌도 가지고 싶을 때! 하이레이어드 컷 스타일로 바꾸세요. 고데기 손질이 어렵다면 C컬펌을 넣으면 손질도 편해요😊 손질 쉬운 스타일로 만들어 드려요. . . . . 예약은 프로필 링크를 참고 해 주세요. .,SALON,0,2026-02-21T17:35:23.647768,미용실,CASUAL,false,ko
https://www.instagram.com/p/DU5ZLxBk7Fx/,수정됨 • 2일 안녕하세요. 강아지 미용실 몽트라슈입니다. 저희는 분당 정자동에 74-3 1층에 위치하고 있습니다. 아이들을 한 아이 한아이 호흡을 맞추며 스타일링하는 공간입니다. 아가들은 정말 소중하고 섬세한 존재이기에 각 아이의 성향과 컨디션에 맞춘 미용을 가장 중요하게 생각합니다. 아이의 특성을 충분히 이해하고 속도와 방식을 세심하게 조절해 스트레스를 최소화하며 그 위에서 비로소 멋지고 자연스러운 스타일을 완성해 드립니다. 몽트라슈에서 편안하고 예쁜 미용을 경험해 보세요. 감사합니다.,SALON,0,2026-02-21T17:35:38.260494,미용실,CASUAL,false,ko
https://www.instagram.com/p/DLuOIEVPii8/,오늘은 실습생 지원님의 하루를 담아봤어요♥️ 곧 고객님들께 샴푸서비스도 해드릴예정이에요✨ 아직 미흡하지만 미래가 밝은 실습생 지원님 이쁘게봐주세요 😻 모든 미용파트너칭구들 화이팅 💪,SALON,0,2026-02-21T17:36:11.819772,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/C343yMSL33s/,📌연습일지📌 ▫️롱기장 커트 안녕하세요! 입니다:-) 오늘의 입니다👩🏻 - 층층이 얼굴쪽으로 감싸는 - 가벼워보이지만 날리지 않는 - 얼굴 여백을 가려주고 트렌디한 . . .,SALON,0,2026-02-21T17:36:46.329047,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DTarHJ3EjE5/,미용실 어디가지 ?? 고민할 때 가장 먼저 찾게 되는 리뷰 !! 제 고객님들께서 직접 작성해주신 소중한 리뷰를 모아봤습니다 🫶🏻 제 사랑스러운 고객님들께 늘 진심으로 감사드립니다 ❣️❣️ “ “,SALON,0,2026-02-21T17:37:20.986135,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DNNbN60TTZw/,"""검색해도 안 나오는 미용실"" 제 헤어샵은 네이버에서 미용실, 헤어샵 으로 검색해도 안나와요. 처음엔 그게 너무 걱정이었어요. 손님이 안 오면 어쩌지… 하는 마음에 괜히 조급해지고 속상하기도 했는데.. 그런데 신기하게도, 어떻게 아셨는지 한 분, 두 분씩 찾아와 주시더라구요. 그렇게 와주신 분들 덕분에 지금의 굿럭헤어샵이 있답니다. 제가 낯을 가려서 마음을 다 표현하진 못하지만, 제 공간에 와주신 모든 분들— 진심으로, 정말 감사합니다 🍀",SALON,0,2026-02-21T17:37:55.845302,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DToqk35D5CT/,"미용사라는 직업으로 일한지 벌써 15년차, 1인샵운영 7년차 가 되었어요 ✂️ 최근들어 불편한점을 '내가 직접 개선해 보고 싶다' 라는 생각이 들어서 도전을 해보려고해요!!! 어떤 도전일지는 릴스로 천천히 과정을 보여드려 볼까 합니다 🧡",SALON,0,2026-02-21T17:38:37.271009,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DNAsf-av2QJ/,"🌱디자이너가 중심이 되는 미용실, 숨헤어 그룹은 직원들이 복지를 누릴 수 있도록 적극적으로 지원합니다. 숨헤어 그룹은 파주 운정에 4개 지점을 운영 중인 1:1컨설팅 전문 미용실입니다. 미용사 디자이너가 오래, 안정적으로 성장할 수 있는 환경을 만들고 있습니다 💇🏻‍♀️ 🪞 청결한 근무환경 🧾 파주청년지원사업 등 청년지원 💰 다양한 복지제도 ✨ 마케팅 교육 및 활동 적극지원! 🙋🏻‍♀️ 전문 마케터 상주 숨헤어는 디자이너의 꿈을 응원하는 공간입니다. 당신의 감각과 열정을 이 공간에서 마음껏 펼칠 수 있도록 적극 지원합니다. ⠀",SALON,0,2026-02-21T17:38:42.995039,미용실,EMOTIONAL,false,ko
https://www.instagram.com/p/DLhAtJRRm3d/,"넷플릭스에 곧 방영 될 프로그램에 운좋게 제 카페를 알려드리게 되었어요 기쁜 소식을 전해드리며, 오늘도 커피합니다.",CAFE,0,2026-02-23T11:22:23.911589,카페,CASUAL,false,ko
https://www.instagram.com/p/DSB5_aUE8_b/,저의 두바이 종착지는 여기로 하겠어요☆જ⁀➴ 진짜 바삭! 달콤의 끝! 행복이 있다면 여기 아닐까요ෆ 딸기 마틸다 먹으러 갔다가 두바이 마틸다 먹은 나 자신 정말 칭찬해꒰ ੭ ˃̶̀·̮˂̶́꒱੭ ⊹ 웜홀까지 함께 먹으면 하루 당충전 끝 𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓄺 ⌗두바이 마틸다 ⌗웜홀 📍대구 중구 명덕로65길 56 1층 ⏰매일 10:00 - 22:00 🅿️매장 앞 주차 불가 (주변 주차 공간 이용) 𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓂃𓄺,CAFE,0,2026-02-23T11:23:52.897195,카페,EMOTIONAL,false,ko
https://www.instagram.com/p/DSrpXM3Enpe/,"도트 옷을 입고 가야할것 만 같은 카페 ‘숍닷닷’의 귀여운 롤케이크 도트 패턴 덕분에 테이블도 뭔가 분위기가 살아나는 느낌쓰 ଘ(੭ ᐛ )━☆ﾟ.*･｡ﾟ 부드러운 시트에 담백한 크림 조합이 무조건 맛있을 수 밖에 없는 롤케이크에요! 아기자기한 인테리어와도 잘 어울려서 꼬옥 주문하시길 추천드려요💚 - 닷닷 롤케이크 - 바치디다마 - 말차라떼 - 아메리카노 ☕️ 카페 ‘숍닷닷‘ 📍 경기 파주시 금릉동 432-1, 2층 . . . .",CAFE,0,2026-02-23T11:24:44.195259,카페,EMOTIONAL,false,ko
https://www.instagram.com/p/DUxCQxlEx87/,"치즈에 돌돌 싸는 이 거대한 몽둥이의 정체??? 이게 바로 요즘 유행이라는 우대갈비 몬스터 부리또라고 하는데 와 이거 진짜 고기가 엄청 많이 들어가고 진짜 맛있더라구요? 게다가 여기가 서울 4대 타코 맛집이라고 불릴 정도로 모르는 사람이 없는 맛집이라 거를 타선 없이 뭘 주문해도 실패없는 곳이라 타코 맛집 찾는 분들에게 추천 드립니다 👉🏻 더타코부스 코엑스 NYC점 👉🏻 서울 강남구 영동대로 513 , B1층",RESTAURANT,0,2026-02-23T11:35:56.054945,맛집,EMOTIONAL,false,ko
https://www.instagram.com/p/DR7BS4lktl8/,"한입 쏙 넣자마자 극락이다. 요즘 품절대란 찐 핫템 차돌수육. 이제 다른수육은 못먹는다. 인기가 많은데는 이유가 있는 법. 꼬소하고 야들한 풍미가 레전드다. 종로주민들은 싹다 여기서 술마시고 해장까지 하는 맛집. 국밥은 48시간 가마솥에 푹 끓인 육수도 미쳤는데 야들야들 고기까지 완벽하다. 밥말아먹으면 끝. 차돌수육은 씹을 수록 꼬소함과 육즙이 팡팡터져서 특제소스 찍어먹으면 미친맛이다. 소꼬리 수육도 엄청 실하고 별미니 꼬옥 먹기. ✔️위치 : 서울 종로구 삼일대로 385 1층, 2층 -> 종각역 4번 출구에서 460m",RESTAURANT,0,2026-02-23T11:45:34.715014,맛집,CASUAL,false,ko
https://www.instagram.com/p/DUPfZ37EnpI/,- 구미 문성 미용실 수앤유헤어 유진 원장입니다. 수앤유헤어는 헤어 디자인은 물론 두피 상태까지 함께 고려하는 맞춤 헤어 컨설팅 전문 미용실 입니다. 수앤유 헤어는 100% 1:1 우선 예약제로 운영됩니다.,SALON,0,2026-02-23T11:51:49.085516,미용실,PROFESSIONAL,false,ko
https://www.instagram.com/p/DO7eea7AVS6/,"필요없는 무게감은 과감히 줄이고, 긴 얼굴형과 중안부를 커버해주는 옆볼륨을 살려 트렌디하고 페미닌한 무드는 만들어주는 모든 스타일은 각자의 분위기와 스타일에 맞춰 컨설팅해드립니다*",SALON,0,2026-02-23T11:52:01.825803,미용실,CASUAL,false,ko
https://www.instagram.com/p/DOfBnsaj47N/,"그런데 헤어디자이너님들은 거의 손톱을 길러서 네일아트를 이쁘게 하고 다니시던데 문제는 손님 머리말리거나 만지실때 그 긴 손톱이 두피나 얼굴을 막 할퀴실때가 많던데.. 머리하시는분들은 그걸 모르시는걸까요, 궁금해요 오늘 간 미용실 디자이너분 한테도 할큄을 당했는데 정작 본인은 모르시는것 같았습니당",SALON,0,2026-02-23T11:53:15.348658,미용실,CASUAL,false,ko
https://www.instagram.com/p/DUo0revk5jw/,❣️ 샴푸대 교체하고 왔습니다 인천 만수동 1인 미용실 만수살롱이 네트로 감성 인테리어로 리뉴얼 오픈했습니다. 오래된 샴푸대를 교체하고 헤드스파 워맥스 에스테 스파 기기도 설치해 두피 케어와 헤드스파 서비스를 한층 강화했습니다. 전문적이고 편안한 두피 관리와 스타일링을 원하신다면 만수살롱 방문을 추천드립니다.,SALON,0,2026-02-23T11:53:38.373917,미용실,CASUAL,false,ko
