업종,해시태그,본문,좋아요,URL,수집일시
,카페,incheon.eats  6주 😎인천인들 사이서 입소문 난 신상 카페☕️  오픈한 지 얼마 안 된 파릇함이 느껴지는 곳들 사람 많기 전이라 여유롭게 둘러보기 좋다구😎 메뉴보다 분위기에 먼저 끌려서 자리부터 고르게 됨 지금 아니면 또 붐빌 것 같아서 슬쩍 저장🤩  @@신상 카페 놓칠 수 없으니까 여기 다 가보자!  -  ☕️ 카페슈어 ☕️ 녕 ☕️ 라이트커피 ☕️ 사이커피스탠드 ☕️ 코쿠루베이글 ☕️ 이브닝카페  -  요즘 감성 핫플 한눈에 보고 싶다면? @eateat.mag 데이트·여행 등 전국 ‘핫한 정보’ 필요하면? @eateat.mag 놓치면 후회할 핫플 리스트 @eateat.mag  -  #인천신상카페 #인천카페 #인천카페투어 #인천핫플,0,https://www.instagram.com/p/DTcDdDWDm_W/,2026-02-28T12:50:21.056515
,카페,_inmybeauty  31주 동네 카페 🤎  ⠀  ⠀ ⠀ ⠀ ⠀ ⠀  ⠀⠀ ⠀ ⠀ ⠀ ⠀  #Daily #일상 #맛집 #Cafe #카페 #대구맛집 #대구카페 #수성구맛집 #수성구카페 #범어동맛집 #범어동카페 #Brunch #브런치 #Food #먹스타그램 #Selfie #셀카 #셀스타그램 #Ootd ⠀ ⠀ ⠀ ⠀ ⠀,0,https://www.instagram.com/p/DMbt_2XTHMo/,2026-02-28T12:50:32.279281
,카페,illino.daldong  13주 좁은 골목까지 찾아주신 손님분들 덕분에 자연스럽게 이 공간의 분위기가 완성되는 것 같습니다.  언제나 편하게 머물다 가주세요 ⁺˳,0,https://www.instagram.com/p/DRWs-zpjNBy/,2026-02-28T12:50:42.474509
,카페,coffeewalk__  14주 ⠀ 너무 추워져서 갑자기 한가해진 카페 일상 ☃️💭🤍 (모르셨겠지만 한사장은 환대의 디자이너랍니다 🌝),0,https://www.instagram.com/p/DRMuvf5kQe2/,2026-02-28T12:50:53.585853
,카페,"jeongmiso_coffee_sokcho  5주 . 바람불고 추운 오늘도 속초, 동명동, 언덕위, 작은 카페, 초당커피정미소속초점  찾아주셔서 진심으로 감사드려요~~  오고 가시는길 모두 행복하시고 즐거운 일들만 가득하시길 바래요  속초에계시다면, 초당커피정미소 속초점으로 오세요~~  #속초맛집 #속초옥수수커피 #속초카페  #속초여행 #속초중앙시장맛집",0,https://www.instagram.com/p/DTwze3iDz5F/,2026-02-28T12:51:03.558725
,카페,"thu__ravel  4주 (이벤트 있음) 이 카페 얼마나 성공하려는건지 감도 안옴 진짜,,;;  님들아 제~~발 여기 가주세요,,,, 성수 #뚜흐느솔 카페인데  나 카페 들어가자마자 깜짝놀란게 존잘 알바생이 개많아서 이건 걍 로또수준임;;;  근데 ㅁㅊ 여기 두바이 프렌치토스트도 파는데!!!! 이런 좋은거 나만 즐기라고? 에이 그래서 선물로 이벤트도 준비했음! 같이 눈호강 & 하자구요,,,^^🤍  ✨두바이프렌치 토스트 + 음료 제공 이벤트✨ ✔️ @thu__ravel , @tournesol_cafebar  두 계정 모두 팔로우 ✔️ 댓글로 함께 가고싶은 친구 소환하기 ✔️ 스토리 공유하면 명단에 1번더 추가 ✔️ 2/7(토) 라이브로 당첨자 추첨 예정  📍뚜흐느솔 ✔️위치 : 서울 성동구 성수이로 123 1층, 2층  #성수카페 #두바이쫀득쿠키 #잘생긴게최고야 #미남",0,https://www.instagram.com/p/DUKP1nvkXOY/,2026-02-28T12:51:15.202368
,카페,"92.185_  4주 2022년까지 카페 사업을 하던 중 코로나로 인해 가게 운영이 점점 어려워졌고, 월세와 대출이 쌓이며 버티기 힘든 상황에 놓였습니다.  그 과정에서 잘못된 판단과 어리석은 선택을 하게 되었고, 결국 그 대가로 교도소라는 곳에 다녀오게 되었습니다.  잘못된 생각과 실수로 3년이라는 시간을 치렀고, 출소 후 제 앞에 남은 건 1억이라는 빚과 ‘전과자’라는 현실이었습니다.  스스로를 옥죄며 제 자신을 더 바닥까지 끌어내렸고, 앞으로 뭘 해야 할지, 어떻게 살아가야 할지조차 알 수 없었습니다. 사람들의 시선도 너무 무서웠습니다.  그래서 그냥 무작정 운동을 시작했습니다.  운동을 하며 몸을 만들다 보니 생각이 조금씩 바뀌기 시작했고, 아주 작은 것 하나부터라도 다시 해보자는 마음이 들었습니다.  그렇게 오늘도 하루하루 꾸역꾸역 버텨보고 있습니다.  앞으로 조금씩이지만 다시 일어나 보겠습니다. 이 과정을 기록하려 합니다. 함께 지켜봐 주세요.  #성장일기 #빚1억 #다시시작 #인생리셋 #재도전",0,https://www.instagram.com/p/DUBAwK6D99J/,2026-02-28T12:51:27.463376
,카페,"mealwoo  수정됨 • 15주 mealwoo 🏠🩵  부부 카페 운영 7년차...! 다투면 뭐해요. 집에서도 만나고 일할때도 만나는데(쩝) 티격태격한지도 48575969303746번째  밀우는 결혼 장려...카페입니다 ♥️  🔥빅토리아케이크 ❤️‍🔥에스프레소 바닐라 케이크 (E.Va cake) ♥️밤치즈케이크 ♥️고구미케이크 ♥️라즈베리초코치즈케이크 ♥️조안나 케이크 ♥️쑥절미케이크 ♥️찰리케이크 ♥️체리베리케이크 ♥️요망떼케이크 ♥️레몬파운드 ♥️얼그레이파운드 ♥️피낭시에(플레인,토마토바질크림치즈,둘세데레체,스모어)  12:00 ~ 20:00 인천 연수구 한나루로 173 1F (밀우)",0,https://www.instagram.com/p/DQ3HX7MAZoj/,2026-02-28T12:51:37.767712
,카페,"cafedelyon.kr  수정됨 • 9주 🍓🍓🍓 Café de Lyon  Strawberry Season — OPEN 🍓  리옹의 딸기 시즌이 오픈되었습니다!  🍰 샹티 오 프레즈 (Chantilly au Fraise)  부드러운 우유 생크림과 신선한 딸기가  샌딩된 리옹의 베스트 케이크   🥐 딸기 밀푀유 : 리옹의 자존심, 천 개의 잎사귀 위로 내려앉은 딸기  🥯딸기 마리토죠 & 크로아상 터질듯한 크림과 딸기의 환상적인 조화  가장 맛있는 제철 딸기, 카페 드 리옹에서 가장 프렌치하게 즐겨보세요.  #사당역카페 #서초카페 #방배역카페 #예술의전당카페 #이수역카페",0,https://www.instagram.com/p/DSFQ1XXkksS/,2026-02-28T12:51:48.401433
,카페,"green_sori  수정됨 • 8주 📍Korea | 2025년에 다녀온 카페 12   🏷️Cafes I visited in 2025 ◽️사소한 @cafe_sasohan  •대전 동구 백룡로38번길 19 1층   ◽️팀리 | @teamlee_cafe  •서울 마포구 고산18길 6 1층  ◽️스미스앳홈 | @smiths_athome_  •부산 수영구 구락로 43번길 20-2 1층   ◽️호머 | @hommer_studio  •세종특별자치시 조치원읍 충현로 72  ◽️공원 | @6ongone  •부산 수영구 광안로21번길 48 1층  ◽️이에커피 | @eecoff_ee  •대구광역시 중구 달구벌대로446길 31 1층   ◽️커피출판사 | @coffee_publisher  •서울특별시 중구 중림로7길 27  ◽️오루베 | @orube_seoul  •서울특별시 성동구 왕십리로31길 8 1층   ◽️공백 | @0100coffee  •서울특별시 광진구 자양번영로3길 37   ◽️푸어링아웃 | @pourinlg_outl  •서울특별시 서대문구 연희로11나길 7-7 반지층  ◽️컨트롤러스 | @controllers.coffeeworks  •광주광역시 서구 군분로170번길 3-1   ◽️비뮤티 | @vimutti.seoul  •서울특별시 마포구 연남로5길 9 1층   한 해 동안 함께해 주셔서 진심으로 감사합니다. 새해에는 바쁜 날들 사이에도 쉼이 머물고, 힘든 순간마다 작은 응원이 닿는 따뜻한 한 해가 되시길 바랍니다. 2026년 새해 복 많이 받으세요 🤍  Thank you sincerely for being with me throughout the year. In the new year, may there be moments of rest between busy days, and small words of encouragement reaching you whenever times feel hard. Wishing you a warm and happy 2026 🤍",0,https://www.instagram.com/p/DS7UfjWkjc4/,2026-02-28T12:52:01.908610
,카페,헉 집앞인데 왜 언니를 왜 못 볼까요ㅠㅠ 저희 동네 돌아다닐 때마다 언니를 마주쳤으면 좋겠다는 생각을 자주 하곤 하는데ㅜ 언젠가는 꼭 마주치겠죠??ㅎㅎ 트리플이나 해돋이공원에 마주치길 항상 바라봅니다💛,0,https://www.instagram.com/p/CikKBfnB-zG/,2026-02-28T12:52:14.506479
,카페,🤩😍🌸Absolutely beautiful💕💕😵😍*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*,0,https://www.instagram.com/p/DUUusPCkg0S/,2026-02-28T12:52:24.985721
,카페,덕분에 동네 카페들 이미지도 망가지는중. 두개이상은 커피는 무조건 같이 셋트로 사야 한다고 하는 카페가 있다고,0,https://www.instagram.com/p/DTpJ73BkuTk/,2026-02-28T12:52:33.885613
,카페,dawnlight_pale  수정됨 • 14주 쌀쌀해졌다 싶으면  무조건 따뜻한 차 마시기🍵  그리고 요즘 카페 들어가면  벌써 겨울 분위기가 물씬 나서 너무 좋다(*´ω`*)  겨울 분위기 사랑해🧸🎄🫶🏻,0,https://www.instagram.com/p/DRPDmI5E4Mq/,2026-02-28T12:52:45.402818
,카페,s_seoh  14주 🙄감기조심🙄   . #이태원 #한남 #바 #fff #bar #히트커피 #카페,0,https://www.instagram.com/p/DRPSkcPCfr4/,2026-02-28T12:52:57.286037
,카페,"ogaricafe  수정됨 • 87주 부부가 운영하는  시골 오지마을 카페 오가리 카페 입니다 🙇‍♂️🙇‍♀️  다양한 메뉴는 없지만 빠르게 드리진 못하지만  하나하나 정성스럽게  준비해서 제공해드립니다   아늑하고 따뜻한 이 공간에서 힐링하시고 가셨으면 좋겠습니다😊  📍목요일~토요일 📍11시30분~5시 📍일요일은 예약제 운영 📍월요일,화요일,수요일은 휴무입니다 📍주소는 미선로777입니다(장연농협 바로 옆건물) 🐕‍🦺애견동반 가능합니다.(이동가방 필수)  #오가리카페 #괴산카페 #시골카페 #장연카페 #커피맛집 #라떼맛집",0,https://www.instagram.com/p/Cxh_mQRJKZ0/,2026-02-28T12:53:09.461347
,카페,_sweet_and_  수정됨 • 2시간 . 십년동안 넘 감사했어요❤️ 덕분에 여기까지 왔네요~  내일 28일(토)까지 영업하고 아쉽지만 안녕예요🥹  울님들 행복하셔야해요~~~  (소곤소곤.. 좋은 날 우연이라도 꼭 다시 뵙게되길.. 혹시 카페 해보실 분은 디엠이나 문자주세요 010.5892.7406🤭)  #대구카페 #동성로카페 #동성로디저트 #반월당카페 #동성로데이트,0,https://www.instagram.com/p/DVQS6beE3y8/,2026-02-28T12:53:20.010942
,카페,선팔하고 좋아요 클릭하고 갑니다. 자주 소통해요😍 맞팔&좋반 부탁드려요,0,https://www.instagram.com/p/DU2nUTYESWM/,2026-02-28T12:53:31.870889
,카페,"ann_hae_zi  수정됨 • 2일 (저장꾹🔖)요즘 젤 핫한 카페,,ෆ⃛ 모든좌석이 이쁘지만 특히 이 좌석이 이쁘더라구요! 벽쪽 2인석 앉는거 추천♥️ 오픈런 아니면 웨이팅은 각오해야하지만 생각보다 회전율은 괜찮은고 같아요! 그리고 가면 모카번 드세요 맛나답니댜🤎👨🏻‍🍳 저는 일요일 오전 9:15쯤 가니깐 웨이팅 한시간했어요,,,,｡·͜·｡ 영업시간 일찍 마감이니깐 잘 체크하고 가세요!  📍데케드파크 | 서울 광진구 자양로37길 55 1층  #데케드파크#아차산카페#군자카페 @dekad.park",0,https://www.instagram.com/p/DUiWg26ErkQ/,2026-02-28T12:53:54.072753
,카페,nowex._  10주 ♡ ꒰ˆ. . ˆ ྀིྀིྀིྀིྀིྀིྀི꒱ ∘˚˳°✧,0,https://www.instagram.com/p/DSMdvSXEy8R/,2026-02-28T12:54:07.095491
,카페,queenzzih  46주 나 이사진 좋대🌼🎀 . . #피플더테라스 #테라스 #카페 #맛집 #봄코디 #봄날씨,0,https://www.instagram.com/p/DIR_THczylw/,2026-02-28T12:54:18.006293
,카페,"zoo_sorok  17주 꽃과 나무 사이, 커피 향 가득한 작은 카페🌻☕️  싱그러운 꽃과 나무 사이에서 차와 커피를 즐길 수 있는 작은 카페예요!  괜스레 소란스러웠던 마음도  꽃과 초록 사이에서 차분히 정리돼 편안함까지도 느낄 수 있는 곳이었어요😌  꽃과 식물도 구매 가능하며, 예쁜 식물 작업실 같은 공간에서 커피 한 잔의 여유를 즐기고 싶을 때  방문해보면 좋을 것 같아요💫 - #곷 @goat_theplace  •서울 광진구 광장로5길 6 1층 •10:00-19:00 (화 휴무)  12:00-19:00 (토-일) •주차 불가 - ➕Goat •Location: 6, Gwangjang-ro 5-gil, Gwangjin-gu, Seoul",0,https://www.instagram.com/p/DQT-ow_E28h/,2026-02-28T12:54:30.536052
,카페,"cafe_at_the_end_  22주 . 안녕하세요 카페 앳디엔드 입니다. 가을이 오며 해가 화창한 주말도 오랜만인거 같습니다. 본의 아니게 매장 운영시간, 긴급휴무 공지 외에 피드를 오랜만에 올리네요.   빵과 농축유 넉넉히 준비해 뒀습니다.  편하게 놀러 오세요 🫡",0,https://www.instagram.com/p/DO2VjWiEnkw/,2026-02-28T12:54:41.382240
,카페,"imunau_official  16주 🌿☕ 아임우나우 비건 카페 개업 기념 이벤트 🎀  아임우나우 카페가 영업을 시작했어요~!  i’m unau cafe에서 오늘은 PAUSE🌸 한 잔의 커피로 마음에 여유를, 아임우나우로 피부에 여유를 ✨  잠시 멈춰도 괜찮아요! 빠르게 흘러가는 일상 속에서 잠시의 여유로 행복을 찾아보세요. 💗☁️🌿  < 🎉 Event> 잠시의 여유를 느낄 수 있는 아임우나우 카페!  여러분은 일상에서 어떤 방법으로 여유를 찾고 계신지 궁금해요!🔍  [참여 방법] ✅ 본 계정을 팔로우한다 ✅ 일상에서 심리적 여유를 가지는 나만의 방법 한 가지를 소개해주세요!☝️ (e.g. 퇴근길에 잠깐 걸으며 하늘 사진을 찍어요!)  [이벤트 안내] 기간: 2025.11.04-2025.11.11 당첨자 발표: 2025.11.12 (화) (5인) 상품: 아임우나우 라하 퍼즈 토너  #아임우나우 #imunau #비건카페 #슬로우뷰티 #pause #피부휴식 #핑크카페 #비건라이프 #뷰티카페 #아침의여유 #자기전루틴 #피부숙면 #slooow",0,https://www.instagram.com/p/DQoPS4hE9-X/,2026-02-28T12:54:53.161494
,카페,053mag  8주 어김없이 돌아오는 서울 카페 추천. 잠시라도 카페에서 충전이 필요할 때는 좋아하는 카페에 들러 따뜻한 커피 한 잔과 맛있는 디저트를 즐기며 잠깐의 여유를 가져봅시다. 바쁜 일상 속에서도 커피 한 잔은 꼭 필요한 순간입니다. 📷 각 이미지 태그  #서울#카페,0,https://www.instagram.com/p/DSwOayTCeO1/,2026-02-28T12:55:05.172483
,카페,moa.moon_  2주 - 여수의 푸른 뷰를 담은 카페 “라피끄” 아름다운 바다를 감상할 수 있는 대형 오션뷰 카페에요🌊 넓고 쾌적하고 두쫀쿠도 있더라구요😂 제가 머물었던 공간은 별관! 평일 오후에 갔더니 사람도 없고 널널해서 좋았어요 여수에 가신다면 라피끄에서 쉬어가세요오>_<  🅿️주차공간도 넓어서 아주 좋았다..  . . #여수카페#여수여행 #라피끄#오션뷰카페 #여수,0,https://www.instagram.com/p/DUdPnEdEvJ9/,2026-02-28T12:55:15.621368
,카페,"mer.d_cafe  11주 비오는날 메르디🫶 🌴MER:D[카페메르:디]🌴 평일Open 10:00- Close 20:00 주말Open 9:00- Close 21:00  📍인천 옹진군 영흥면 선재로 354 📞032.880.0433  ❕1층,2층,3층,테라스 - 키즈존   루프탑 - 노키즈존,노펫존 ❕바다에는 썰물때에도 항상물이 있어요  ❕애견동반가능합니다! -실내이용시 유모차나 케이지 이용해주셔야 합니다 - 야외이용시 목줄 착용해주셔야 합니다 일몰시간은 네이버날씨에서 시간확인이가능합니다!  ❕일몰시간은 네이버날씨에서 시간확인이가능합니다!  ❕'영흥도물때표'를 검색하시면 만조시간을 알수있습니다!  . . . #카페#cafe#트리카페",0,https://www.instagram.com/p/DSLrcqrks0j/,2026-02-28T12:55:26.662546
,카페,"space.textbook  수정됨 • 8주 건축 디자이너가 다녀온, 전국의 카페 10곳 ☕️  오늘도 역시나, 건축을 보러 갔다가 커피를 마시게 되는 곳들, 혹은 커피를 마시다 공간을 기억하게 되는 장소들 소개 드립니다.  지역도, 규모도, 결은 다르지만 모두 ‘건축가들이 설계한 카페’라는 공통점을 가지고 있습니다.  📍 전국의 카페 10곳  아레피 📍충청남도 아산시 영인면 영인로 187-15  콘크리트 월 📍충청북도 제천시 금성면 성내리 164-5  박봉담 📍경기도 화성시 봉담읍 매송고색로 452  테라로사 중문 에코라운지 📍제주특별자치도 서귀포시 일주서로 1166  카페 테리 📍대전광역시 유성구 수통골로 9  카페 진정성 종점 📍제주특별자치도 제주시 이호1동 322  마하 한남 📍서울특별시 용산구 서빙고로91나길 85  카페 타셴 📍서울특별시 서초구 서초대로148길 1603-55  석산 📍전라남도 목포시 고하대로 588  스탠다드 시스템 📍서울특별시 강남구 선릉로148길 48-5  연휴의 속도를 조금 늦추고 싶다면, 이 리스트에서 하나만 골라도 충분할 것 같습니다..   연말 연시에 가볼만한 공간들 계속해서 추천하려 합니다. 카페를 더 소개할까요 아니면 다양한 프로그램을 더 소개해드릴까요? 의견을 들려주세요!   더 많은 건축가가 만든 한국의 공간들이 궁금하다면 👉 @space.textbook",0,https://www.instagram.com/p/DS3yxD3E8vx/,2026-02-28T12:55:38.363759
,카페,"cafe.atrcoffee  수정됨 • 15주 넷플릭스에 곧 방영 될 프로그램에 운좋게 제 카페를  알려드리게 되었어요 기쁜 소식을 전해드리며,   오늘도 커피합니다.",0,https://www.instagram.com/p/DLhAtJRRm3d/,2026-02-28T12:55:49.806180
,카페,"pajuilsangimpo.eats  9주 ☕️분위기 미친(p) 김포 느좋카페 모음🌷  잔잔한 음악이랑 따뜻한 조명, 그리고 커피 한 잔☕️ 사진 한 장만 찍어도 영화 한 장면 같음🎞️ 괜히 혼자 있고 싶은 날, 여기 앉아 있으면😌 사색에 잠겨도 좋은 가을에 김포 느좋 카페 가보자고💭  @@피드 새로 올리쟈📸  -  📸#블랙텐 📸#청수당 📸#자투라 📸#상두그레이 📸#아보고가 📸#카페풍무  -  요즘 감성 핫플 한눈에 보고 싶다면? @eateat.mag 데이트·여행 등 전국 ‘핫한 정보’ 필요하면? @eateat.mag 놓치면 후회할 핫플 리스트 @eateat.mag  -  #파주맛집 #파주잇츠 #파주카페 #일산맛집 #고양맛집 #김포맛집 #운정맛집 #밤리단길맛집 #금촌맛집 #일산카페 #김포카페 #고양카페 #운정카페 #김포데이트 #김포느좋카페 #김포핫플 #김포감성카페 1",0,https://www.instagram.com/p/DSoIGRwjTfb/,2026-02-28T12:56:12.964175
,카페,incheon.toctoc  2주 🌿인천드라이브 코스 고민 중이라면? 차 타고 훌쩍 떠나기 좋은 인천 대형카페 7곳 모아봤어요 🚗☕  바다 보며 멍 때리기 좋은 오션뷰부터 정원·갤러리·베이커리까지 취향 저격 공간들✨  주말엔 붐비는 곳도 있으니 여유롭게 즐기고 싶다면 평일 방문 추천!  저장해두고 인천 카페 투어 가보세요 💛  . . .  📸 업체 이미지  #인천톡톡 #인천카페 #인천대형카페 #인천드라이브 #영종도카페,0,https://www.instagram.com/p/DUqSSGej0qI/,2026-02-28T12:56:23.912505
,카페,siiiido  37주 망원동 지나다가 커피 마시러 우연히 드간 카페 가오픈 중이라고 디카페인 커피까지 공짜로 주신 매우 친절하신 사장님 공간이 친근한 것이 동네 사람들 편히 쉬다 갈 아지트가 될 것 같은 쓰리고 카페 @3gocafe  번창하시고 하시는 일마다 승리하시길 또 가겠습니다🌝  사장님의 인상 깊은 따땃함과 에너지에 간만에 TMI 망원동 갈 때 편하게 들러보기를 친절함에 마음까지 따땃해짐,0,https://www.instagram.com/p/DKw-A0fzH9k/,2026-02-28T12:56:36.179260
,카페,youseeany  3주 일하다 보니 또 한 주가 호다닥 ☁️ 카페 사장님이 주신 두쫀쿠로 마음 녹이는 중 오랜만에 스카프도 호로록🧣 🤍,0,https://www.instagram.com/p/DUadXcsE6ns/,2026-02-28T12:56:47.857533
,카페,archivehome_  51주 | 느좋카페 10선   에디터가 사랑하는 느낌 좋은 카페 모음집••🏠  혼자 혹은 함께 가도 좋은 카페들을 모아보았습니다.   저장 후 방문에 참고해 보세요.💌  📷 | @archivehome_,0,https://www.instagram.com/p/DGsWNlsydKZ/,2026-02-28T12:56:57.992620
,카페,"mina_1016_  수정됨 • 2주 밤이 되면 더예쁜, 외쿡느낌 가득한 감성적인 신상카페♡ 오픈전부터 터프이너프3호점이라  기대가득 했는데  3층까지 알차게 채워넣은 공간에  눈길을 사로잡은 동굴존을 지나니  터프이너프 특유의 산장분위기에 아늑한느낌까지 더해져 따스한온기가 느껴지는곳♡  ☕️이스로스터스",0,https://www.instagram.com/p/DUiirDMEgSR/,2026-02-28T12:57:09.414718
,카페,"cafe.sarangeuro  수정됨 • 1일 안녕하세요.🥺 한 가지 이용사항이 변경되어 공지합니다. 3/1부터 시행되는 ‘반려동물 동반 출입법‘ 관련에 대해 카페 사랑으로는 매장 규모상 해당 기준을 충족하기가 어려워 부득이하게 반려동물 출입이 제한됩니다.ㅠㅠ 변경된 이용 규정으로 인해 불편을 드리게 되어 진심으로 양해 부탁드립니다.  그치만 나중에 날이 풀리면 야외에 벤치를 둘 예정이니 . . 따수운 봄, 여름 날 야외에서 반려동물과 이용해 주시면 좋을 거 같아요 . . . 🫰🌿 매장이용에 참고 부탁드리겠습니다 . . !! 감사합니다!",0,https://www.instagram.com/p/DVN9sUFicTm/,2026-02-28T12:57:21.517400
