업종,해시태그,본문,좋아요,URL,수집일시
,카페,"betterpick_home  6일 친구 집에서 먹고 집에 와서도 계속 생각난 토스트 🍞💛  겉은 탱글하게 잡히고 속은 촉촉하게 스며들어서 카페 디저트 느낌 제대로였어요.  더 놀라운 건 집에 있는 재료 3가지로 5분이면 완성된다는 거 😳  아침 메뉴 고민될 때, 아이 간식 급하게 필요할 때, 브런치 느낌 내고 싶을 때 딱이에요.  한 번 해보면 왜 이제 알았지 싶을 맛 ✨  레시피 궁금하시면 댓글에 ‘촉촉’ 남겨주세요 💌 바로 보내드릴게요  👉 바로 가시려면 @betterpick_home 📍프로필 링크 [305번] 클릭하시면 확인 가능하세요 📍팔로우 하셔야 링크가 오류 없이 발송돼요 📍메시지 안 보이면 숨김메시지함 꼭 확인!  #촉촉토스트 #간단레시피 #5분요리 #브런치메뉴 #아이간식 집밥레시피 초간단요리",0,https://www.instagram.com/p/DU5RImokbbd/,2026-02-24T19:08:28.713740
,카페,"muk.seori  9주 🍓부산 수플레 맛집이요?  광안리 동방오거리 근처에 수플레로 소문난 카페 하나 있거든요  아기궁둥이 같은 극강의 부드러움   4단으로 쌓아주는 수플레는 몽글몽글 입에서 녹아버리고  +겉은 감싼 거대찹쌀모찌는 쫀쫀해요.  우유크림+생딸기 한가득 수플레랑 함께  푸욱 떠서 한 번에 먹으면 그냥 작살남.. 도파민 팡팡터짐  여기가 좋은게 냉동딸기x 무조건 생딸기만 써서  수플레 특유의 부들 몽글함이랑 잘 어울리니까  광안리에서 딸기디저트 찾는다면 여기로 방향트세요🤙  📍언벤트커피  ▪️부산 수영구 광남로 192 1층(바로옆 주차가능) ▪️매일 11:00-21:00  -생딸기수플레 16,000원(모찌추가 2천원) -크림브륄레 14,000원 -말차수플레 14,000원  #광안리카페 #딸기수플레 #광안리디저트",0,https://www.instagram.com/p/DSWoRZkCeFq/,2026-02-24T19:08:40.942641
,카페,신기해요ㅎㅎ 저도 일본에서 직장다니는데 어느날 우연히 한국분손님이 오셔서 이런저런 얘기하다가 갑자기 주변에 맛있는 한국음식점 아냐고 물어보셔서 맛집 알려달라는건가?? 하고 평소에 자주가던 한국 정식집 소개시켜드렸는데 알고보니 거기 사장님ㅎㅎ 그 집 점장님히고도 친했는데 나중에 카톡으로 우리 사장님 만났다며??하고 연락왔어요ㅎㅎㅎㅎ 타국에서도 세상 참 좁다고 느꼈던😂😂,0,https://www.instagram.com/p/DS15oiWgU_J/,2026-02-24T19:08:51.703174
,카페,gogogo_c_  수정됨 • 215주 눈 오는 날의 리버헤드🌨 #고고고수원  너무 좋아서 올리지 않을 수가 없었다 *⸌☻ັ⸍* *자세한 카페 정보는 피드 & 블로그에 업로드했습니다!,0,https://www.instagram.com/p/CYOuYYpBQl7/,2026-02-24T19:09:05.839931
,카페,"seoul__guide  3주 90년대 디지몬 덕후들 여기로 모이세요‼️  디지몬 어드벤처 콜라보 카페가 신촌에 오픈했습니다.  디지몬 아크릴 굿즈부터  캔뱃지, 금속키링 등등 다양한 디지몬 굿즈들이 있고  캐릭터 특징에 맞춰 콜라보된 음료와 디저트까지 다양하게 맛볼 수 있습니다.  네이버 사전 예약으로 입장 가능하지만 굿즈 구매 및 바 테이블은 예약 없이 이용 가능하니 방문에 참고하세요!  서울을 더 즐겁게, 서울가이드 (@seoul__guide) 팔로우하고 서울 정보 받아가세요 :)  가게 정보: - 카페 오마케 (@cafe_ohmake) - 위치_ 서울 서대문구 신촌로 83 유플렉스 지하2층 - 운영시간_10:30-22:00 - 운영기간_2026년 1월 22일(목) - 2026년 3월 25일(수) - 블루 하모니 카스테라 12,000원, 파이어 브레스 오렌지 에이드 8,000원  #신촌 #디지몬 #디지몬카페 #카페오마케",0,https://www.instagram.com/p/DUQBzSYkym-/,2026-02-24T19:09:16.599738
,카페,"triporter  1주 가성비 좋은 서울 낭만 여행 모음.zip  1️⃣ 익스프레스노원바이미라쥬 ✅️ 실제 무궁화호를 개조한 유럽 컨셉 특급열차 레스토랑 ✅️ 경양식 돈까스13,000원 파스타,샐러드 1만 중후반대 가격 나름 합리적! ✅️ 주변 화랑대철도공원 전시&카페 등 볼거리 가득(식사 시 주차 4시간 무료)  2️⃣ 디거이즈디깅 ✅️ 서울역으로 기차가 수시로 지나가는 뷰를 볼 수 있는 곳 ✅️ 재즈,소울 등의 LP음악을 듣는 아날로그 감성 가득한 바 ✅️ 숙대입구역 바로 앞이라 접근성 좋고 칵테일,하이볼 등 다양함  3️⃣ 콤포타블 커피 남산 ✅️ 남산타워를 등지고 있는 통창 야경뷰 환상인 카페 ✅️ 매일 저녁 9시 소등식 이벤트가 소소하게 열리는 곳 ✅️ 서울 해방촌 야경 감상하며 커피 마시고 가기 좋음  4️⃣ 만월다방 한강 ✅️ 마포에 위치한 한강뷰 끝내주는 찻집&카페 ✅️ 내부 메인 조명을 다 꺼서 매우 아늑하고 분위기 좋음 ✅️ 티 메뉴 8000원에 아이스,따뜻 둘 다 제공해 가격 합리적  5️⃣ 개뿔 ✅️ 낙상공원 성곽길 위에 있는 전망좋은 카페 ✅️ 루프탑 서울 야경 뷰 좋고 내부는 아늑한 공간 ✅️ 혜화부터 동대문까지 바람쐬며 산책하고 가기 좋은 코스  #서울데이트 #서울카페 #서울맛집 #seoul #서울여행",0,https://www.instagram.com/p/DUp3wvBkUIx/,2026-02-24T19:09:26.992905
,카페,poom_center  3주 안녕하세요 품 강아지 고양이 카페 호텔 입니다  저희는 350평대 대형 애견 카페와 호텔을 같이 운영 중에 버려진 아이들 봉사 차 한 두 마리씩 보호하다 보니 포화상태입니다. ( 센터 크기가 있다보니 늘 60마리 이상 아이들이 입양을 기다리고 있습니다)  보호하는 아이들 책임비 없습니다 오히려 입양시 양육비 지원합니다. (최대 50만원 & 호텔 평생 무료)  입소 비용은 따로 없으나 입양 전까지 소모성 물품 지원은 부탁드립니다  문의가 많아 DM 혹은 문자 주시면 감사하겠습니다   호텔 & 카페는 네이버 플레이스  참고 부탁드리겠습니다 ( DM이나 문자주셔도 됩니다 )  365일 연중 무휴  운영시간 11시부터 21시 입니다  인천 서구 청라동 97-3  청라 큐브 시그니처 3차 2층  건물 지하 주차장 무료 이용 가능하며 내방객이 많아 출발 전 꼭 도착 시간 말씀해주시면 감사하겠습니다  저세한 보호 입양 문의는 24시간 상담 가능하며 DM 혹은 010 3513 4757 로 부탁드립니다  #강아지입양 #고양이입양 #유기견 #유기묘 #보호소,0,https://www.instagram.com/p/DUKxjYSj3U6/,2026-02-24T19:09:39.079977
,카페,"present_space_coffee  6주 🌰이걸 참고해보세요!  아몬드크림! 고소한 아몬드 향에 부드러움을 더한 그리고 엄청 쉬워요..!  ☕ 사용한 카페 용품이 궁금하다면 프로필 링크 확인!  📖 참고사항  1. 아몬드 특유의 고소함이 크림에 자연스럽게 녹아들어요! 2. 라떼, 모카, 디저트 토핑까지 활용도가 높습니다! 3. 위에 아몬드 파우더를 살짝 올리면 향과 비주얼이 완성돼요!  계속 되는 카페 레시피와 카페 꿀팁을 알아가고 싶다면!? 👍좋아요 ✅저장 👨‍👩‍👧‍👦팔로우 . . . #아몬드크림 #아몬드라떼 #크림토핑 #카페신메뉴 #카페레시피 #겨울메뉴 #카페창업",0,https://www.instagram.com/p/DTSBMrUkVM7/,2026-02-24T19:09:49.364129
,카페,daa.zip__  2주 보부상의 20가지 추천템 •• 👜  ⠀ 휴일에 바리바리 싸들고 카페 간 날 ! 찍어본 What’s in My bag 입니닷 다음엔 더 야무진 아이템들 소개해보겠슨 .. ~ ⠀ ⠀ ⠀ - #보부상 #추천템 #왓츠인마이백 #보부상백 #삶의질상승템,0,https://www.instagram.com/p/DUiVChvj9it/,2026-02-24T19:09:59.321088
,카페,"susukkang_zip  수정됨 • 5주 ⠀ #추천한다깡 모음📁 | 전국 공주st 디저트 카페 6곳 모음집 👑   ❝ 나 전생에 공주였나..? 왜 이 카페에 왔는데 눈물이 나지..? ❞ 가기만 해도 저절로 공주가 되는 공주st 디저트 카페 모음집 가져왔다깡➳♡  러블리한 무드부터 쇠맛 나는 미소녀 감성 카페까지.ᐟ 여러분의 취향을 저격하는 디저트와 카페 가져왔으니깡..🎀  꼭꼭.•♥ 저장해두고, 맛있는 디저트와 함께 사진 왕창 찍으면서 공주놀이 하자깡👸  @@공주놀이 할 사람 여기여기 모여라˗ˋˏ ♡ ˎˊ˗  ╭┈•┈┈┈┈┈┈┈┈┈୨୧┈┈┈┈┈┈┈┈┈•┈╮ ➊ 영원아카이브 (@youngwon_archive) 📍대구 중구 국채보상로 631 2층 🕖13:00-23:00 🎀구두 케이크(₩변동), 영원플레이트(₩변동), 오늘의 케이크(₩변동)  ➋ ffs (@ffs.coffee) 📍대구 서구 평리로50길 39 1층 🕖12:00-20:00 (넷째주 월 정기휴무) 🎀딸기푸딩파르페(₩변동), 밀키캣 머핀(₩변동)  ➌ 타이파 (@typababy.kr) 📍서울 성동구 마조로 24 지하1층 🕖12:00-21:00 🎀실키 밀키 스트로베리 초콜릿(₩변동), 설향딸기 파르페(₩15,800)  ➍ 글리터 (@glitter_seongsu) 📍서울 성동구 성수이로 18 (*이전 예정) 🕖12:00-20:00 (화, 수 정기휴무) (*26년 1월 중 오픈 예정) 🎀카라멜초코롤(₩8,500), 핑크크림소다(₩8,000), 바닐라밀크쉐이크(₩8,500)  ➎ 모하 (@moha.cafe_) 📍충북 청주시 상당구 사직대로361번길 98 🕖12:00-19:00 (화 정기휴무) 🎀라벤더 라떼, 로즈(₩6,200),오르르(₩6,500)  ➏ 히얼 (@here_jinju) 📍경남 진주시 진주대로930번길 10-1 2층 🕖11:00-21:00 (월 정기휴무) 🎀리본브라우니(₩6,500) ╰┈•┈┈┈┈┈┈┈┈┈୨୧┈┈┈┈┈┈┈┈┈•┈╯  image | 공식 인스타그램 • 네이버플레이스  ˚ . * ･ ｡･ ｡˚ ˚ʚ♡ɞ˚˚ . * ･ ｡˚ . *･ ｡･ ｡˚ ˚ʚ♡ɞ˚˚ . * ･ ｡˚ . * ･ ｡  #수수깡 #카페가볼깡 #귀여운디저트 #공주디저트",0,https://www.instagram.com/p/DTSLyo1kk2q/,2026-02-24T19:10:08.237516
,카페,ddoddo.cc  수정됨 • 4주 후르츠롤과 귤 까먹는 따뜻한 코타츠가 있는 카페  📍탈린커피바  작은 쪽방에는 코타츠 자리 3개가 마련되어 있어 아늑하게 앉아 쉬기 좋은 따뜻한 공간  제철 과일을 활용한 수제 후르츠롤은 100% 동물성 생크림만 사용하고 식빵 식감은 부드럽지는 않지만 퐁신한 생크림에 찍어 먹으면 잘 어울려요  탈린 라떼는 직접 만드신 생크림이 몽글몽글 올라가 달달하면서도 고소한 맛이 매력적이고 후르츠롤과 함께 즐기기 딱 좋은 조합  여기에 사장님의 후한 인심까지 더해져 쫀드기와 과일도 서비스로 내어주시고 귀여운 소품들 구경과 게임기도 준비되어 있는 이색적인 공간  📍대구 중구 관덕정길 60 1층 ⠀• 반월당역 1번 출구 274m ⠀• 매일 12:00 - 19:00 (수 휴무) 📇 @tallinn_coffee  #탈린커피바 #반월당카페 #대구카페 #대구중구카페 #대구디저트카페,0,https://www.instagram.com/p/DT-aZ5Tk5zU/,2026-02-24T19:10:19.308753
